date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:54:26	116941/116941	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:54:24%20GMT	https://beautyring.info/category/beauty/page/2/?filter_by=random_posts	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/beauty/page/2/index5995.html	(from https://beautyring.info/category/beauty/?filter_by=random_posts)
18:54:26	93392/93392	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:26%20GMT	https://beautyring.info/fashion/homolog-couture-fw25-during-paris-haute-couture-week/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/fashion/homolog-couture-fw25-during-paris-haute-couture-week/index.html	(from https://beautyring.info/category/fashion/?filter_by=featured)
18:54:27	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266b1f8c4-4d7%22	https://beautyring.info/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://beautyring.info/category/fashion/?filter_by=popular)
18:54:28	114545/114545	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:54:26%20GMT	https://beautyring.info/category/beauty/page/467/?filter_by=random_posts	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/beauty/page/467/index5995.html	(from https://beautyring.info/category/beauty/?filter_by=random_posts)
18:54:28	117542/117542	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:54:26%20GMT	https://beautyring.info/category/beauty/page/3/?filter_by=random_posts	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/beauty/page/3/index5995.html	(from https://beautyring.info/category/beauty/?filter_by=random_posts)
18:54:30	111669/111669	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:54:28%20GMT	https://beautyring.info/category/fashion/page/3/?filter_by=featured	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/fashion/page/3/index6fdd.html	(from https://beautyring.info/category/fashion/?filter_by=featured)
18:54:30	111862/111862	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:54:28%20GMT	https://beautyring.info/category/fashion/page/2/?filter_by=featured	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/fashion/page/2/index6fdd.html	(from https://beautyring.info/category/fashion/?filter_by=featured)
18:54:31	93272/93272	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:29%20GMT	https://beautyring.info/fashion/alexandre-vauthier-haute-couture-fw22/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/fashion/alexandre-vauthier-haute-couture-fw22/index.html	(from https://beautyring.info/category/fashion/?filter_by=popular)
18:54:31	109205/109205	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:54:29%20GMT	https://beautyring.info/category/fashion/page/83/?filter_by=featured	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/fashion/page/83/index6fdd.html	(from https://beautyring.info/category/fashion/?filter_by=featured)
18:54:33	93544/93544	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:31%20GMT	https://beautyring.info/fashion/alain-leber-is-joining-ancient-greek-sandals-as-head-of-menswear-design/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/fashion/alain-leber-is-joining-ancient-greek-sandals-as-head-of-menswear-design/index.html	(from https://beautyring.info/category/fashion/?filter_by=popular)
18:54:33	93360/93360	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:31%20GMT	https://beautyring.info/fashion/julien-fournie-fw23-24-during-paris-couture-week/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/fashion/julien-fournie-fw23-24-during-paris-couture-week/index.html	(from https://beautyring.info/category/fashion/?filter_by=popular)
18:54:34	93664/93664	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:32%20GMT	https://beautyring.info/fashion/u-s-polo-assn-outfits-usa-team-in-prestigious-westchester-cup-airing-on-espn-platforms/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/fashion/u-s-polo-assn-outfits-usa-team-in-prestigious-westchester-cup-airing-on-espn-platforms/index.html	(from https://beautyring.info/category/fashion/?filter_by=popular)
18:54:34	93688/93688	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:32%20GMT	https://beautyring.info/fashion/simplyrfid-aims-eyewear-oms-selected-by-landa-eye-center-for-business-process-improvement/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/fashion/simplyrfid-aims-eyewear-oms-selected-by-landa-eye-center-for-business-process-improvement/index.html	(from https://beautyring.info/category/fashion/?filter_by=popular)
18:54:35	93848/93848	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:34%20GMT	https://beautyring.info/fashion/simplyrfid-to-demonstrate-groundbreaking-aims-eyewear-inventory-automation-system-at-vision-expo-in-las-vegas/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/fashion/simplyrfid-to-demonstrate-groundbreaking-aims-eyewear-inventory-automation-system-at-vision-expo-in-las-vegas/index.html	(from https://beautyring.info/category/fashion/?filter_by=popular)
18:54:36	93488/93488	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:34%20GMT	https://beautyring.info/fashion/marge-carson-resumes-manufacturing-will-reenter-casegoods-market/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/fashion/marge-carson-resumes-manufacturing-will-reenter-casegoods-market/index.html	(from https://beautyring.info/category/fashion/?filter_by=popular)
18:54:37	93344/93344	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:35%20GMT	https://beautyring.info/fashion/walter-van-beirendonck-ss23-paris-fashion-week/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/fashion/walter-van-beirendonck-ss23-paris-fashion-week/index.html	(from https://beautyring.info/category/fashion/?filter_by=popular)
18:54:37	93376/93376	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:35%20GMT	https://beautyring.info/fashion/stephane-rolland-fw23-24-during-paris-couture-week/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/fashion/stephane-rolland-fw23-24-during-paris-couture-week/index.html	(from https://beautyring.info/category/fashion/?filter_by=popular)
18:54:37	93456/93456	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:36%20GMT	https://beautyring.info/fashion/the-hottest-fashion-trends-from-paraiso-miami-swim-week-2023/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/fashion/the-hottest-fashion-trends-from-paraiso-miami-swim-week-2023/index.html	(from https://beautyring.info/category/fashion/?filter_by=popular)
18:54:38	129526/129526	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:54:36%20GMT	https://beautyring.info/category/fashion/page/2/?filter_by=popular	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/fashion/page/2/index6ca3.html	(from https://beautyring.info/category/fashion/?filter_by=popular)
18:54:39	135538/135538	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:54:37%20GMT	https://beautyring.info/category/fashion/page/3/?filter_by=popular	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/fashion/page/3/index6ca3.html	(from https://beautyring.info/category/fashion/?filter_by=popular)
18:54:40	93384/93384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:38%20GMT	https://beautyring.info/fashion/lena-erziak-ss-2024-during-paris-haute-couture-week/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/fashion/lena-erziak-ss-2024-during-paris-haute-couture-week/index.html	(from https://beautyring.info/category/fashion/?filter_by=random_posts)
18:54:40	117522/117522	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:54:38%20GMT	https://beautyring.info/category/fashion/page/9/?filter_by=popular	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/fashion/page/9/index6ca3.html	(from https://beautyring.info/category/fashion/?filter_by=popular)
18:54:41	93384/93384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:39%20GMT	https://beautyring.info/fashion/art-gall-expo-and-originally-crafted-events-at-nyfw/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/fashion/art-gall-expo-and-originally-crafted-events-at-nyfw/index.html	(from https://beautyring.info/category/fashion/?filter_by=random_posts)
18:54:42	93384/93384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:40%20GMT	https://beautyring.info/fashion/simplyrfid-brings-rain-rfid-roi-to-the-nrf-big-show/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/fashion/simplyrfid-brings-rain-rfid-roi-to-the-nrf-big-show/index.html	(from https://beautyring.info/category/fashion/?filter_by=random_posts)
18:54:43	93648/93648	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:41%20GMT	https://beautyring.info/fashion/wedding-dress-brand-essense-of-australia-delivers-a-love-like-this-in-new-collection/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/fashion/wedding-dress-brand-essense-of-australia-delivers-a-love-like-this-in-new-collection/index.html	(from https://beautyring.info/category/fashion/?filter_by=random_posts)
18:54:43	93320/93320	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:41%20GMT	https://beautyring.info/fashion/inf-presented-ss22-collection-for-nyfw-2021/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/fashion/inf-presented-ss22-collection-for-nyfw-2021/index.html	(from https://beautyring.info/category/fashion/?filter_by=random_posts)
18:54:44	93296/93296	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:42%20GMT	https://beautyring.info/fashion/show-imane-ayissi-haute-couture-fw-22-23/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/fashion/show-imane-ayissi-haute-couture-fw-22-23/index.html	(from https://beautyring.info/category/fashion/?filter_by=random_posts)
18:54:45	93432/93432	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:43%20GMT	https://beautyring.info/fashion/mark-kenly-domino-tan-aw24-during-copenhagen-fashion-week/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/fashion/mark-kenly-domino-tan-aw24-during-copenhagen-fashion-week/index.html	(from https://beautyring.info/category/fashion/?filter_by=random_posts)
18:54:46	93360/93360	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:44%20GMT	https://beautyring.info/fashion/paraiso-miami-beach-celebrates-20-years-in-style/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/fashion/paraiso-miami-beach-celebrates-20-years-in-style/index.html	(from https://beautyring.info/category/fashion/?filter_by=random_posts)
18:54:46	93352/93352	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:44%20GMT	https://beautyring.info/fashion/haute-couture-the-mind-vaccine-rvdk-wardrobe-14/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/fashion/haute-couture-the-mind-vaccine-rvdk-wardrobe-14/index.html	(from https://beautyring.info/category/fashion/?filter_by=random_posts)
18:54:47	93608/93608	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:45%20GMT	https://beautyring.info/fashion/lululemon-partners-with-nedap-to-advance-rfid-technology-across-stores-globally/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/fashion/lululemon-partners-with-nedap-to-advance-rfid-technology-across-stores-globally/index.html	(from https://beautyring.info/category/fashion/?filter_by=random_posts)
18:54:48	118428/118428	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:54:46%20GMT	https://beautyring.info/category/fashion/page/2/?filter_by=random_posts	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/fashion/page/2/index5995.html	(from https://beautyring.info/category/fashion/?filter_by=random_posts)
18:54:49	107153/107153	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:54:47%20GMT	https://beautyring.info/category/fashion/page/83/?filter_by=random_posts	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/fashion/page/83/index5995.html	(from https://beautyring.info/category/fashion/?filter_by=random_posts)
18:54:49	113188/113188	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:54:47%20GMT	https://beautyring.info/category/fashion/page/3/?filter_by=random_posts	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/fashion/page/3/index5995.html	(from https://beautyring.info/category/fashion/?filter_by=random_posts)
18:54:50	114868/114868	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:54:48%20GMT	https://beautyring.info/category/movies/page/2/?filter_by=featured	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/movies/page/2/index6fdd.html	(from https://beautyring.info/category/movies/?filter_by=featured)
18:54:51	114536/114536	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:54:49%20GMT	https://beautyring.info/category/movies/page/3/?filter_by=featured	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/movies/page/3/index6fdd.html	(from https://beautyring.info/category/movies/?filter_by=featured)
18:54:52	125524/125524	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:54:50%20GMT	https://beautyring.info/category/movies/page/479/?filter_by=featured	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/movies/page/479/index6fdd.html	(from https://beautyring.info/category/movies/?filter_by=featured)
18:54:53	93744/93744	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:51%20GMT	https://beautyring.info/movies/fx-to-transport-fans-into-immersive-show-worlds-between-day-and-night-at-san-diego-comic-con-2023/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/movies/fx-to-transport-fans-into-immersive-show-worlds-between-day-and-night-at-san-diego-comic-con-2023/index.html	(from https://beautyring.info/category/movies/?filter_by=popular)
18:54:53	93872/93872	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:51%20GMT	https://beautyring.info/movies/indignor-house-publishing-is-proud-to-announce-our-annual-writing-competition-for-students-up-through-high-school/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/movies/indignor-house-publishing-is-proud-to-announce-our-annual-writing-competition-for-students-up-through-high-school/index.html	(from https://beautyring.info/category/movies/?filter_by=popular)
18:54:54	93688/93688	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:52%20GMT	https://beautyring.info/movies/napoleon-dynamite-reunion-and-online-watchalong-screening-with-jon-heder-and-efren-ramirez/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/movies/napoleon-dynamite-reunion-and-online-watchalong-screening-with-jon-heder-and-efren-ramirez/index.html	(from https://beautyring.info/category/movies/?filter_by=popular)
18:54:55	93440/93440	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:53%20GMT	https://beautyring.info/movies/an-exclusive-interview-with-diego-boneta-on-gossip-stone-tv/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/movies/an-exclusive-interview-with-diego-boneta-on-gossip-stone-tv/index.html	(from https://beautyring.info/category/movies/?filter_by=popular)
18:54:56	93536/93536	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:54%20GMT	https://beautyring.info/movies/heistheartist-takes-a-cinematic-approach-on-dreaming-in-emerald-city-ep/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/movies/heistheartist-takes-a-cinematic-approach-on-dreaming-in-emerald-city-ep/index.html	(from https://beautyring.info/category/movies/?filter_by=popular)
18:54:56	93352/93352	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:54%20GMT	https://beautyring.info/movies/womens-image-network-announces-honorees-nominees/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/movies/womens-image-network-announces-honorees-nominees/index.html	(from https://beautyring.info/category/movies/?filter_by=popular)
18:54:57	93576/93576	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:55%20GMT	https://beautyring.info/movies/country-music-artist-chris-chitsey-reaches-every-small-town-across-the-world/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/movies/country-music-artist-chris-chitsey-reaches-every-small-town-across-the-world/index.html	(from https://beautyring.info/category/movies/?filter_by=popular)
18:54:58	93432/93432	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:56%20GMT	https://beautyring.info/movies/debbie-wingham-announcing-first-episode-on-gossip-stone-tv/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/movies/debbie-wingham-announcing-first-episode-on-gossip-stone-tv/index.html	(from https://beautyring.info/category/movies/?filter_by=popular)
18:54:59	93896/93896	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:57%20GMT	https://beautyring.info/movies/entertainment-presario-lamont-renzo-bracy-talks-50th-anniversary-of-hip-hop-and-release-of-new-single-lost-4-tonight/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/movies/entertainment-presario-lamont-renzo-bracy-talks-50th-anniversary-of-hip-hop-and-release-of-new-single-lost-4-tonight/index.html	(from https://beautyring.info/category/movies/?filter_by=popular)
18:54:59	117760/117760	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:54:57%20GMT	https://beautyring.info/category/movies/page/2/?filter_by=popular	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/movies/page/2/index6ca3.html	(from https://beautyring.info/category/movies/?filter_by=popular)
18:55:01	115521/115521	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:54:59%20GMT	https://beautyring.info/category/movies/page/3/?filter_by=popular	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/movies/page/3/index6ca3.html	(from https://beautyring.info/category/movies/?filter_by=popular)
18:55:01	102977/102977	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:54:59%20GMT	https://beautyring.info/category/movies/page/11/?filter_by=popular	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/movies/page/11/index6ca3.html	(from https://beautyring.info/category/movies/?filter_by=popular)
18:55:02	93512/93512	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:55:00%20GMT	https://beautyring.info/movies/former-senator-john-moorlach-co-hosts-new-oc-history-hunters-program/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/movies/former-senator-john-moorlach-co-hosts-new-oc-history-hunters-program/index.html	(from https://beautyring.info/category/movies/?filter_by=random_posts)
18:55:02	93504/93504	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:55:00%20GMT	https://beautyring.info/movies/house-of-the-dragon-collectibles-announced-by-factory-entertainment/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/movies/house-of-the-dragon-collectibles-announced-by-factory-entertainment/index.html	(from https://beautyring.info/category/movies/?filter_by=random_posts)
18:55:03	93776/93776	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:55:01%20GMT	https://beautyring.info/movies/panavision-sponsors-city-of-angels-womens-film-festival-with-15k-camera-package-for-winning-filmmaker/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/movies/panavision-sponsors-city-of-angels-womens-film-festival-with-15k-camera-package-for-winning-filmmaker/index.html	(from https://beautyring.info/category/movies/?filter_by=random_posts)
18:55:04	93424/93424	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:55:02%20GMT	https://beautyring.info/movies/the-wingfeather-saga-season-2-set-to-release-april-5-2024/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/movies/the-wingfeather-saga-season-2-set-to-release-april-5-2024/index.html	(from https://beautyring.info/category/movies/?filter_by=random_posts)
18:55:05	93712/93712	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:55:03%20GMT	https://beautyring.info/movies/diane-peterson-renowned-stuntwoman-author-wins-best-of-los-angeles-award-best-beach-read-2023/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/movies/diane-peterson-renowned-stuntwoman-author-wins-best-of-los-angeles-award-best-beach-read-2023/index.html	(from https://beautyring.info/category/movies/?filter_by=random_posts)
18:55:05	93232/93232	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:55:03%20GMT	https://beautyring.info/movies/the-megaro-rooms-from-outer-space/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/movies/the-megaro-rooms-from-outer-space/index.html	(from https://beautyring.info/category/movies/?filter_by=random_posts)
18:55:06	93672/93672	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:55:04%20GMT	https://beautyring.info/movies/summer-reading-fiction-book-learning-to-swim-contains-laughs-for-the-sandwich-generation/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/movies/summer-reading-fiction-book-learning-to-swim-contains-laughs-for-the-sandwich-generation/index.html	(from https://beautyring.info/category/movies/?filter_by=random_posts)
18:55:07	93328/93328	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:55:05%20GMT	https://beautyring.info/movies/global-womens-empowerment-network-gwen-global/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/movies/global-womens-empowerment-network-gwen-global/index.html	(from https://beautyring.info/category/movies/?filter_by=random_posts)
18:55:08	93840/93840	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:55:06%20GMT	https://beautyring.info/movies/women-of-watts-and-beyond-joins-bet-awards-weekend-events-lineup-with-its-20th-annual-stop-the-violence-march/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/movies/women-of-watts-and-beyond-joins-bet-awards-weekend-events-lineup-with-its-20th-annual-stop-the-violence-march/index.html	(from https://beautyring.info/category/movies/?filter_by=random_posts)
18:55:08	93344/93344	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:55:06%20GMT	https://beautyring.info/movies/e-uscito-lalbum-superliminale-di-gianluca-testa/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/movies/e-uscito-lalbum-superliminale-di-gianluca-testa/index.html	(from https://beautyring.info/category/movies/?filter_by=random_posts)
18:55:09	116048/116048	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:55:07%20GMT	https://beautyring.info/category/movies/page/2/?filter_by=random_posts	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/movies/page/2/index5995.html	(from https://beautyring.info/category/movies/?filter_by=random_posts)
18:55:10	115891/115891	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:55:08%20GMT	https://beautyring.info/category/movies/page/3/?filter_by=random_posts	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/movies/page/3/index5995.html	(from https://beautyring.info/category/movies/?filter_by=random_posts)
18:55:11	115771/115771	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:55:09%20GMT	https://beautyring.info/category/movies/page/479/?filter_by=random_posts	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/movies/page/479/index5995.html	(from https://beautyring.info/category/movies/?filter_by=random_posts)
18:55:11	114175/114175	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:55:09%20GMT	https://beautyring.info/category/books/page/2/?filter_by=featured	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/books/page/2/index6fdd.html	(from https://beautyring.info/category/books/?filter_by=featured)
18:55:12	113052/113052	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:55:10%20GMT	https://beautyring.info/category/books/page/3/?filter_by=featured	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/books/page/3/index6fdd.html	(from https://beautyring.info/category/books/?filter_by=featured)
